,infection_site,description,OriginalReadCode,CleansedReadCode,MedCodeId,SnomedCTConceptId,SnomedCTDescriptionId,Term
624,Genital,Acute salpingo-oophoritis,K4002,K400200,396757010.0,266581008.0,396757010.0,Acute salpingo-oophoritis
625,other,TB - acute pericarditis,G5003-1,G500311,299883012.0,194908003.0,299883012.0,TB - acute pericarditis
626,other,Viral headache,1B1G1,1B1G100,252948015.0,162211001.0,252948015.0,Viral headache
627,other,Infantile viral gastroenteritis,A07y1,A07y100,451427012.0,308119005.0,451427012.0,Infantile viral gastroenteritis
628,pneumonia,Chlamydial pneumonia,H233,H233.00,350054013.0,233609002.0,350054013.0,Chlamydial pneumonia
629,other,"Streptococc,group B/cause/disease classified/oth chapters",A3BX2,A3BX200,128751000006114.0,85769006.0,142172016.0,"Streptococc,group B/cause/disease classified/oth chapters"
630,other,Herpesviral vesicular dermatitis,A54x3,A54x300,286757013.0,186552002.0,286757013.0,Herpesviral vesicular dermatitis
631,Bone,Tuberculous mastoiditis,A154,A154.00,118567019.0,71375000.0,118567019.0,Tuberculous mastoiditis
632,pneumonia,Acute bronchiolitis with bronchospasm,H0612,H061200,25801011.0,15199004.0,25801011.0,Acute bronchiolitis with bronchospasm
633,Neuro,Meningococcal optic neuritis,A36y0,A36y000,121943013.0,73431005.0,121943013.0,Meningococcal optic neuritis
634,Hepatobiliary,Toxic liver disease with chronic persistent hepatitis,J6353,J635300,303515012.0,197359004.0,303515012.0,Toxic liver disease with chronic persistent hepatitis
635,Cellulitis,Cellulitis of axilla,M08A,M08A.00,32771017.0,19457002.0,32771017.0,Cellulitis of axilla
636,other,Anogenital herpesviral infection,A5415,A541500,286734019.0,186538004.0,286734019.0,Anogenital herpesviral infection
637,other,Adenovirus/cause of diseases classified to other chapters,A7y0X,A7y0X00,461271000006111.0,40733004.0,492755015.0,Adenovirus/cause of diseases classified to other chapters
638,Genital,Chronic gonococcal cervicitis,A9835,A983500,127515016.0,76802005.0,127515016.0,Chronic gonococcal cervicitis
639,pneumonia,Chest infection - unspecified bronchitis,H30-1,H30..11,350041018.0,32398004.0,54101019.0,Chest infection - unspecified bronchitis
640,Viral URTI,Chronic catarrhal laryngitis,H1601,H160100,301243010.0,195812001.0,301243010.0,Chronic catarrhal laryngitis
641,Bone,"Pyogenic arthritis, unspecified",N0105-1,N010511,1229173011.0,372941008.0,1229173011.0,Hip pyogenic arthritis
642,Cellulitis,Cellulitis of lip,J0851,J085100,85030014.0,51030006.0,85030014.0,Cellulitis of lip
643,Bone,"Pyogenic arthritis, unspecified",N0102-1,N010211,359268016.0,239779001.0,359268016.0,Elbow pyogenic arthritis
644,Puerperal,Major puerperal infection,L40,L40..00,66843013.0,2858002.0,5835013.0,Major puerperal infection
645,Cellulitis,Orofacial sinus,J054,J054.00,415942013.0,278895007.0,415942013.0,Orofacial sinus
646,Genital,Acute cervicitis,K4202,K420200,32509017.0,19272000.0,32509017.0,Acute cervicitis
647,bacterial URTI,Acute bacterial pharyngitis,H023,H023.00,301024018.0,195658003.0,301024018.0,Acute bacterial pharyngitis
648,pneumonia,Acute bronchiolitis NOS,H061z,H061z00,301130015.0,5505005.0,10187013.0,Acute bronchiolitis NOS
649,Genital,Acute gonococcal prostatitis,A9812,A981200,178998013.0,111806005.0,178998013.0,Acute gonococcal prostatitis
650,Bone,Chronic osteomyelitis with draining sinus,N301M,N301M00,359778017.0,240152003.0,359778017.0,Chronic osteomyelitis with draining sinus
651,Bone,Other chronic osteomyelitis,N301-3,N301.13,149731000006114.0,40970001.0,68341014.0,Sequestrum of bone
652,Bone,[X]Other streptococcal arthritis and polyarthritis,Nyu00,Nyu0000,312510018.0,51646002.0,86010019.0,[X]Other streptococcal arthritis and polyarthritis
653,other,[D]Unspecified bacteraemia,R106,R106.00,317665015.0,5758002.0,497929016.0,[D]Unspecified bacteraemia
654,other,[V]Typhoid carrier,ZV021,ZV02100,460186019.0,170484009.0,264362019.0,[V]Typhoid carrier
655,other,Staphylococ aureus/cause/diseases classified/oth chapters,A3BX7,A3BX700,125301000006119.0,56038003.0,93212013.0,Staphylococ aureus/cause/diseases classified/oth chapters
656,bacterial URTI,Acute otitis media with effusion,F5100,F510000,58707018.0,270490007.0,405109018.0,Acute otitis media with effusion
657,pneumonia,Acute bronchiolitis due to respiratory syncytial virus,H0615,H061500,301128017.0,195739001.0,301128017.0,Acute bronchiolitis due to respiratory syncytial virus
658,other,"Streptococc,gp A/cause/disease classified/to oth chapters",A3BX1,A3BX100,128741000006112.0,40733004.0,492755015.0,"Streptococc,gp A/cause/disease classified/to oth chapters"
659,other,Mumps pancreatitis,A723,A723.00,18532015.0,10665004.0,18532015.0,Mumps pancreatitis
660,bacterial URTI,Antritis - acute,H010-1,H010.11,488101000006116.0,68272006.0,500974018.0,Antritis - acute
661,Gastrointestinal,Salmonella septicaemia,A021,A021.00,495504016.0,449083008.0,2898810014.0,Salmonella septicaemia
662,Viral URTI,Acute laryngopharyngitis,H050,H050.00,92029013.0,55355000.0,92029013.0,Acute laryngopharyngitis
663,other,Herpes zoster ophthalmicus,A5324,A532400,145090014.0,87513003.0,145090014.0,Herpes zoster ophthalmicus
664,pneumonia,Other specified pulmonary tuberculosis,A11y,A11y.00,286221019.0,154283005.0,239551014.0,Other specified pulmonary tuberculosis
665,pneumonia,Acute dry pleurisy,H5103,H510300,301647018.0,196077006.0,301647018.0,Acute dry pleurisy
666,Genital,Chronic gonococcal prostatitis,A9832,A983200,101175019.0,60893000.0,101175019.0,Chronic gonococcal prostatitis
667,bacterial URTI,Acute pansinusitis,H01y0,H01y000,9421011.0,5028002.0,9421011.0,Acute pansinusitis
668,Hepatobiliary,Fitzhugh Curtis syndrome,A98y6,A98y600,761111000006116.0,237041005.0,355298016.0,Fitzhugh Curtis syndrome
669,pneumonia,Chest infection - pnemonia due to unspecified organism,H26-1,H26..11,546441000006110.0,312342009.0,456043010.0,Chest infection - pnemonia due to unspecified organism
670,Hepatobiliary,Hepatitis non A non B,A7054,A705400,821081000006115.0,186634008.0,286874015.0,Hepatitis non A non B
671,Viral URTI,Croup,H0432-1,H043211,1001621000006118.0,71186008.0,118208010.0,Croup
672,Muscle,Clostridium infection,A3A0-1,A3A0.11,569571000006118.0,56688005.0,94268010.0,Clostridium infection
673,other,Tuberculous episcleritis,A1731,A173100,139795018.0,84288007.0,139795018.0,Tuberculous episcleritis
674,Puerperal,Nipple infection - obstetric,L450-2,L450.12,398455010.0,267289003.0,398455010.0,Nipple infection - obstetric
675,Diverticulitis,Diverticulitis unspecified,J511y,J511y00,303145019.0,307496006.0,450775010.0,Diverticulitis unspecified
676,other,Sweating fever,A782,A782.00,286978016.0,186694006.0,286978016.0,Sweating fever
677,pneumonia,Lung echinococcus granulosus,AC21,AC21.00,732651000006112.0,75388006.0,125210014.0,Lung echinococcus granulosus
678,Genital,Salpingitis and oophoritis unspecified,K402,K402.00,304664019.0,46536000.0,77563016.0,Salpingitis and oophoritis unspecified
679,Gastrointestinal,Clostridium perfringens food poisoning,A042,A042.00,569601000006113.0,70014009.0,3028049014.0,Clostridium perfringens food poisoning
680,Genital,Acute gonococcal epididymo-orchitis,A9813,A981300,50480018.0,30168008.0,50480018.0,Acute gonococcal epididymo-orchitis
681,Neuro,Postmeasles encephalitis,A550,A550.00,179037014.0,111872008.0,2547664012.0,Postmeasles encephalitis
682,bacterial URTI,Acute tonsillitis NOS,H03z,H03z.00,301049019.0,17741008.0,29982014.0,Acute tonsillitis NOS
683,Bone,Other acute osteomyelitis,N3005-1,N300511,823741000006111.0,287052003.0,3286671018.0,Hip acute osteomyelitis
684,Hepatobiliary,Unspecified viral hepatitis,A70z,A70z.00,286882015.0,3738000.0,7302012.0,Unspecified viral hepatitis
685,other,Sepsis NOS following abortion/ectopic/molar pregnancy,L090y,L090y00,148811000006119.0,198609003.0,305277014.0,Sepsis NOS following abortion/ectopic/molar pregnancy
686,other,Tuberculoid leprosy (type T),A301,A301.00,88931000006118.0,70143003.0,1233225012.0,Tuberculoid leprosy (type T)
687,Genital,Orchitis unspecified,K2402,K240200,304422010.0,274718005.0,410561019.0,Orchitis unspecified
688,pneumonia,Acute bronchitis NOS,H060z,H060z00,301122016.0,10509002.0,18268014.0,Acute bronchitis NOS
689,other,Rat-bite Streptobacillary fever,A261,A261.00,192081000006114.0,52138004.0,496219013.0,Rat-bite Streptobacillary fever
690,Cardiovascular,Sydenham's chorea,G02-1,G02..11,78055012.0,46826000.0,78055012.0,Sydenham's chorea
691,Neuro,Meningococcal encephalitis,A361,A361.00,706711000006110.0,18071005.0,30532012.0,Meningococcal encephalitis
692,Genital,Pyosalpinx,K4020-1,K402011,1777414016.0,397810006.0,1777414016.0,Pyosalpinx
693,other,Measles with no complication NOS,A55z,A55z.00,286776010.0,111873003.0,179038016.0,Measles with no complication NOS
694,other,Other specified zoonotic bacterial disease,A27y,A27y.00,286415015.0,23002003.0,38644016.0,Other specified zoonotic bacterial disease
695,other,Tuberculous laryngitis,A123,A123.00,116837013.0,70341005.0,116837013.0,Tuberculous laryngitis
696,Bone,Osteomyelitis,N30,N30..00,40691000006117.0,111253001.0,178471017.0,"Osteomyelitis, periostitis, other infections affecting bone"
697,Puerperal,Obstetric breast abscess,L451,L451.00,405132019.0,270502007.0,405132019.0,Obstetric breast abscess
698,bacterial URTI,Acute suppurative otitis media NOS,F520z,F520z00,299066016.0,194281003.0,299061014.0,Acute suppurative otitis media NOS
699,bacterial URTI,Acute nonsuppurative otitis media NOS,F510z,F510z00,458581000006110.0,359609001.0,2670857015.0,Acute nonsuppurative otitis media NOS
700,Puerperal,Obstetric nonpurulent mastitis,L452,L452.00,220901000000117.0,271372000.0,406118014.0,Obstetric nonpurulent mastitis
701,Cellulitis,Cellulitis and abscess of toe NOS,M021z,M021z00,399892014.0,200638004.0,308282015.0,Cellulitis and abscess of toe NOS
702,Cellulitis,Cellulitis and abscess of face NOS,M030z,M030z00,308312014.0,200645004.0,308300010.0,Cellulitis and abscess of face NOS
703,other,Varicella with other specified complications,A52x,A52x.00,286693015.0,23737006.0,39855010.0,Varicella with other specified complications
704,Gastrointestinal,Shigella dysenteriae (group A),A030,A030.00,395315011.0,43612004.0,72718012.0,Shigella dysenteriae (group A)
705,other,Viral gastroenteritis,A0821-1,A082111,179018017.0,111843007.0,179018017.0,Viral gastroenteritis
706,other,Genital herpes simplex NOS,A541z,A541z00,286737014.0,33839006.0,56485016.0,Genital herpes simplex NOS
707,Puerperal,Obstetric nonpurulent mastitis - delivered,L4521,L452100,269251000006115.0,200381005.0,307957011.0,Obstetric nonpurulent mastitis - delivered
708,other,African tick virus,A8210,A821000,473351000006119.0,186774005.0,287102014.0,African tick virus
709,bacterial URTI,Acute suppurative otitis media tympanic membrane ruptured,F5201,F520100,460551000006111.0,86279000.0,1235118013.0,Acute suppurative otitis media tympanic membrane ruptured
710,bacterial URTI,Bilateral suppurative otitis media,F5240,F524000,299069011.0,194286008.0,299069011.0,Bilateral suppurative otitis media
711,bacterial URTI,Vincent's gingivitis,AA11,AA11.00,267378012.0,399050001.0,1786651016.0,Vincent's gingivitis
712,Peritonitis,Acute female pelvic peritonitis,K4060,K406000,141009014.0,85051008.0,141009014.0,Acute female pelvic peritonitis
713,other,Viral diseases with exanthemata NOS,A5z,A5z..00,286799014.0,186504007.0,286680013.0,Viral diseases with exanthemata NOS
714,bacterial URTI,Acute mucoid otitis media,F5102,F510200,87124011.0,52353000.0,1231111010.0,Acute mucoid otitis media
715,pneumonia,Chronic obstruct pulmonary dis with acute lower resp infectn,H3y0,H3y0.00,555461000006119.0,196001008.0,301542016.0,Chronic obstruct pulmonary dis with acute lower resp infectn
716,other,Herpes zoster with unspecified complication,A53y,A53y.00,286722010.0,49183009.0,81927012.0,Herpes zoster with unspecified complication
717,Viral URTI,Acute respiratory infection NOS,H0z,H0z..00,301145010.0,195647007.0,2817368013.0,Acute respiratory infection NOS
718,other,Salivary gland virus disease,A785-1,A785.11,48462017.0,28944009.0,48462017.0,Salivary gland virus disease
719,pneumonia,Acute croupous bronchitis,H0604,H060400,2475602011.0,195714005.0,2475602011.0,Acute croupous bronchitis
720,Pyelonephritis,Chronic pyelitis,K1002,K100200,304062019.0,197762003.0,304062019.0,Chronic pyelitis
721,pneumonia,Abscess of lung and mediastinum,H53,H53..00,301680013.0,196107009.0,301680013.0,Abscess of lung and mediastinum
722,Cellulitis,Cellulitis of dorsum of hand,M0340-3,M034013,357317012.0,238396007.0,357317012.0,Cellulitis of dorsum of hand
723,other,Herpes simplex viral infection,A54-1,A54..11,508112010.0,88594005.0,508112010.0,Herpes simplex viral infection
724,Viral URTI,Pharyngotracheitis,H052,H052.00,301087010.0,195707008.0,301086018.0,Pharyngotracheitis
725,other,Relapsing fever,A87,A87..00,2577732019.0,420079008.0,2577732019.0,Relapsing fever
726,other,Herpes zoster NOS,A53z,A53z.00,286723017.0,4740000.0,8902018.0,Herpes zoster NOS
727,Viral URTI,Acute ulcerative pharyngitis,H022,H022.00,301023012.0,195657008.0,301023012.0,Acute ulcerative pharyngitis
728,pneumonia,Acute haemophilus influenzae bronchitis,H0608,H060800,301108016.0,195721005.0,301108016.0,Acute haemophilus influenzae bronchitis
729,Genital,Chlamydial epididymitis,K2416,K241600,354879018.0,236767000.0,354879018.0,Chlamydial epididymitis
730,Viral URTI,Granular pharyngitis,H1212,H121200,481674019.0,2365002.0,481674019.0,Granular pharyngitis
731,Cellulitis,Cellulitis and abscess of nose (external),M0301,M030100,399897015.0,267778006.0,399897015.0,Cellulitis and abscess of nose (external)
732,other,Herpetic infection of penis,A5413,A541300,17818010.0,10227000.0,17818010.0,Herpetic infection of penis
733,Bone,Other osteomyelitis,N302b,N302b00,105352012.0,63375009.0,105352012.0,Brodie's abscess
734,other,Hyperkeratosis due to yaws,AA23,AA23.00,222941000000115.0,53734002.0,89323017.0,Hyperkeratosis due to yaws
735,Bone,Inflammatory conditions of jaws,J064-2,J064.12,220981000000110.0,87415007.0,144930019.0,Osteomyelitis - jaw
736,other,Chlamydial infection of lower genitourinary tract,A78A0,A78A000,287036017.0,186729003.0,287036017.0,Chlamydial infection of lower genitourinary tract
737,Neuro,Meningococcal meningitis with acute meningococcal septicaem,A365,A365.00,705871000006118.0,313437008.0,457331011.0,Meningococcal meningitis with acute meningococcal septicaem
738,UTI,Trichomonal urethritis,AD102,AD10200,50395017.0,30116001.0,50395017.0,Trichomonal urethritis
739,pneumonia,Streptococ pneumon/cause/disease classified/oth chapters,A3BX4,A3BX400,128731000006119.0,16814004.0,28474012.0,Streptococ pneumon/cause/disease classified/oth chapters
740,other,Primary tuberculous infection,A10,A10..00,105237015.0,63309002.0,105237015.0,Primary tuberculous infection
741,other,Septicaemia of newborn,Q40y2,Q40y200,492921010.0,206376005.0,316478018.0,Septicaemia of newborn
742,Gastrointestinal,Bacillary dysentery Shigella sonnei,A033-1,A033.11,501911000006117.0,4298009.0,8235019.0,Bacillary dysentery Shigella sonnei
743,other,Herpes simplex whitlow,A546,A546.00,493704017.0,43891009.0,493704017.0,Herpes simplex whitlow
744,other,Cytomegaloviral mononucleosis,A751,A751.00,27407018.0,16196000.0,27407018.0,Cytomegaloviral mononucleosis
745,other,Plasmodium vivax malaria without complication,A841X,A841X00,225141000006117.0,27052006.0,45254014.0,Plasmodium vivax malaria without complication
746,other,Notification of malaria,65V4,65V4.00,264407012.0,170520004.0,264407012.0,Notification of malaria
747,other,"Enterovirus infection, unspecified",A79X,A79X.00,646011000006111.0,53648006.0,89193019.0,"Enterovirus infection, unspecified"
748,Bone,Tuberculosis of bones and joints,A15-1,A15..11,83161000006116.0,58764007.0,97655016.0,Tuberculous osteomylelytis
749,Viral URTI,Acute laryngitis NOS,H040z,H040z00,301065018.0,6655004.0,12028011.0,Acute laryngitis NOS
750,pneumonia,Chest infection - other bacterial pneumonia,H22-1,H22..11,1222332017.0,53084003.0,88303013.0,Chest infection - other bacterial pneumonia
751,pneumonia,Bronchiolitis obliterans organising pneumonia,H564,H564.00,474828010.0,719218000.0,3525380019.0,Bronchiolitis obliterans organising pneumonia
752,other,[D]Septicaemic shock,R0555-1,R055511,1216110018.0,76571007.0,1216933018.0,[D]Septicaemic shock
753,pneumonia,Bacterial pneumonia NOS,H22z,H22z.00,301376012.0,53084003.0,88303013.0,Bacterial pneumonia NOS
754,other,Other specified viral or chlamydial diseases,A7y,A7y..00,287073019.0,543791000000108.0,1212571000000112.0,Other specified viral or chlamydial diseases
755,other,HIV p24 antigen level,4J35,4J35.00,1784247014.0,998711000000108.0,2581951000000111.0,HIV p24 antigen level
756,other,Trachoma - active stage,A761,A761.00,93121000006114.0,52812002.0,87878014.0,Trachoma - active stage
757,pneumonia,Hypostatic pneumonia,H5400,H540000,141663013.0,85469005.0,141663013.0,Hypostatic pneumonia
758,Genital,Fallopian tube abscess,K4020,K402000,1786208014.0,398319002.0,1786208014.0,Fallopian tube abscess
759,Genital,Orchitis NOS,K240z,K240z00,304425012.0,274718005.0,410561019.0,Orchitis NOS
760,other,Elephantiasis-non filarial-NOS,G861-1,G861.11,638601000006116.0,234097001.0,350731012.0,Elephantiasis-non filarial-NOS
761,Bone,Gonococcal infection of musculoskeletal system,A9850,A985000,74641011.0,44743006.0,74641011.0,Gonococcal arthritis
